,coachella_sentiment,text,polarity,clean_text
3063,neutral,"ÛÏ@XXL: .@Drake, @runjewels and more will perform at @coachella http://t.co/HJeCfkYBbK   #Coachella2015 http://t.co/J099JfiI0rÛ",1,. and more will perform at Coachella
3064,neutral,"New #HallofFame class announced and #Coachella2015 lineup?

RIP Twitter",1,New HallofFame class announced and Coachella lineup? RIP Twitter
3065,neutral,"#Drake to headine #Coachella2015. Also, #ACDC, #JackWhite and others. http://t.co/kDucE9yXI6",1,Drake to headine Coachella . Also ACDC JackWhite and others.
3066,neutral,"This lineup tho , #Coachella2015 http://t.co/p3GflGsKfm",1,This lineup tho Coachella
3067,neutral,Seems like you pretty much have to be down with EDM to justify going to Coachella anymore. #Coachella2015,1,Seems like you pretty much have to be down with EDM to justify going to Coachella anymore. Coachella
3068,neutral,The line up for Coachella! #Coachella2015 http://t.co/K0XWtoudbb,1,The line up for Coachella! Coachella
3069,neutral,"#Coachella2015 lineup: AC/DC, Jack White, Drake, Steely Dan, FKA Twigs , Alt-J, Vic Mensa, more http://t.co/P5lyCbIO4O",1,Coachella lineup AC DC Jack White Drake Steely Dan FKA Twigs Alt J Vic Mensa more
3070,neutral,"Woof. RT @barbarachai: Oh snap. #Coachella2015 headliners include Jack White, AC/DC, Drake: http://t.co/sMHcmLwuU4 http://t.co/BKRBN8PwQW",1,Woof. Oh snap. Coachella headliners include Jack White AC DC Drake
3071,neutral,ÛÏ@Forever21: The lineup is here! #Coachella2015 http://t.co/QiHHk7BsU3Û,1,The lineup is here! Coachella
3072,neutral,RT @Miss_Pina: #Drake is one of the #Coachella2015 headliners.  #NowYouKnow http://t.co/iRLclcf2Pv,1,Drake is one of the Coachella headliners. NowYouKnow
3073,neutral,ÛÏ@Forever21: The lineup is here! #Coachella2015 http://t.co/kOSMSsswOyÛ _ÙÕÓ,1,The lineup is here! Coachella
3074,neutral,#Coachella2015 line up. http://t.co/OuAVhOsMXW,1,Coachella line up.
3075,neutral,That #Coachella2015 lineup was false. Here's the real one http://t.co/ZSLlWkfiYh,1,That Coachella lineup was false. Here's the real one
3076,neutral,"@coachella announces line up, more tix on sale tomorrow http://t.co/Q9ELwrWtXE #Coachella2015",1,announces line up more tix on sale tomorrow Coachella
3077,neutral,The thing about #Coachella2015 is @ratatatmusic,1,The thing about Coachella is
3078,neutral,What even is this #Coachella2015 lineup?,1,What even is this Coachella lineup?
3079,neutral,So who wants to go to #Coachella2015 ?,1,So who wants to go to Coachella ?
3080,neutral,ÛÏ@FreeConcerts: Thoughts on the #Coachella2015 line-up? http://t.co/vLwArWGvDmÛ _Ù_¨,1,Thoughts on the Coachella line up?
3081,neutral,@JoyceManor is playing #Coachella2015 !!!,1,is playing Coachella !!!
3082,neutral,VARIETY #Coachella2015,1,VARIETY Coachella
3083,neutral,ÛÏ@PacSun: What we've all been waiting for. _ÙªÎ #Coachella2015 @coachella http://t.co/kprvgzHFJaÛ ANYONE? let's goo _Ù÷_,1,What we've all been waiting for. Coachella ANYONE? let's goo
3084,neutral,the season has begun #coachella2015,1,the season has begun coachella
3085,neutral,The #Coachella2015 lineup is here!,1,The Coachella lineup is here!
3086,neutral,Lil B making a comeback #coachella2015,1,Lil B making a comeback coachella
3087,neutral,RT @MichelleOhMama: Coachella Music Festival 2015 Lineup Poster https://t.co/ExkYULpAgi  #Coachella2015 #Coachella15 #CoachellaLineup #indiÛ_,1,Coachella Music Festival Lineup Poster Coachella Coachella CoachellaLineup indi
3088,neutral,#Coachella2015 line-up announced  http://t.co/6ZER5OVmCL,1,Coachella line up announced
3089,neutral,RT @briangasparek: I mean #Coachella2015 #ZzzzzzZzzzzzzzzZzzzzzzzz,1,I mean Coachella ZzzzzzZzzzzzzzzZzzzzzzzz
3090,neutral,The fact that @brandnewrock is playing at #Coachella2015 gives me hope that they will also be at @aclfestival.,1,The fact that is playing at Coachella gives me hope that they will also be at .
3091,neutral,"_Ù÷â_Ù÷_ ""@RDJordan5: Bruh RT @Raury: Who's responsible... _Ù÷â_Ù÷â_Ù÷â #Coachella2015 http://t.co/wpp7JWZRKn""",1,Bruh Who's responsible... Coachella
3092,neutral,@Kel_B_Rich14  Whos responsible... _Ù÷â_Ù÷â_Ù÷â #Coachella2015 Û _Ù÷µ_Ù÷©_Ù÷__Ù÷__Ù÷_,1,Whos responsible... Coachella
3093,neutral,@nalaknip  Whos responsible... _Ù÷â_Ù÷â_Ù÷â #Coachella2015 Û _Ù÷â,1,Whos responsible... Coachella
3094,neutral,That #Coachella2015 lineup tho http://t.co/lBA0aKzm4g,1,That Coachella lineup tho
3095,neutral,"Hold on, were staying home

#Coachella2015",1,Hold on were staying home Coachella
3096,neutral,Petition for @lights to play #Coachella2015,1,Petition for to play Coachella
3097,neutral,ÛÏ@Raury: Who's responsible... _Ù÷â_Ù÷â_Ù÷â #Coachella2015 http://t.co/V4zgpz8fkLÛ@Marakittyy,1,Who's responsible... Coachella
3098,neutral,Trading a weekend 1 pass for a weekend 2 pass #RT #Coachella2015,1,Trading a weekend pass for a weekend pass Coachella
3099,neutral,"They knew when they made that #Coachella2015 line up, they was gonna have people flipping out about this one.",1,They knew when they made that Coachella line up they was gonna have people flipping out about this one.
3100,neutral,soo I have a week 2 pass anyone down to trade for week 1?? #Coachella2015,1,soo I have a week pass anyone down to trade for week ?? Coachella
3101,neutral,"AC/DC, Jack White, Steely Dan, Brand New, St. Lucia... and so many more. Faaack  #Coachella2015",1,AC DC Jack White Steely Dan Brand New St. Lucia... and so many more. Faaack Coachella
3102,neutral,ÛÏ@Raury: Who's responsible... _Ù÷â_Ù÷â_Ù÷â #Coachella2015 http://t.co/Ptgdk4QTBqÛ lol,1,Who's responsible... Coachella lol
3103,neutral,Are you going??? #Coachella2015 http://t.co/vw3nJCgJIl,1,Are you going??? Coachella
3104,neutral,@ComplexMag leave yo girl at home it's Drizzy!!! #itsdrizzy #Coachella2015,1,leave yo girl at home it's Drizzy!!! itsdrizzy Coachella
3105,neutral,"#Coachella2015, it's happening.",1,Coachella it's happening.
3106,neutral,I have #coachella2015 tickets...not sure if I care to go. Less pretentious @Hangoutfest deserves my vacation time. http://t.co/KAL20yRDFo,1,I have coachella tickets...not sure if I care to go. Less pretentious deserves my vacation time.
3107,neutral,If you're really rich and you've seen this tweet then you've won a special prize you get to buy me a ticket to #Coachella2015 #congrats,1,If you're really rich and you've seen this tweet then you've won a special prize you get to buy me a ticket to Coachella congrats
3108,neutral,"I think @BakersfieldFox and/or @RabobankArena should do ""Localchella"" in April, where the #Coachella2015 artists come to town",1,I think and or should do Localchella in April where the Coachella artists come to town
3109,neutral,CoachellaLineUpPostDay #Coachella2015 #lineup #drizzy http://t.co/K6wsXQBzB2,1,CoachellaLineUpPostDay Coachella lineup drizzy
3110,neutral,Photo: coachella 2015 line up announced #coachella #coachella2015 http://t.co/EY9BHaG95E,1,Photo coachella line up announced coachella coachella
3111,neutral,I hope Drake is aware he is not the ONLY artist that will be playing Coachella #Coachella2015,1,I hope Drake is aware he is not the ONLY artist that will be playing Coachella Coachella
3112,neutral,"RT @barbarachai: Oh snap. #Coachella2015 headliners include Jack White, AC/DC, Drake: http://t.co/LVIbHYMEJb http://t.co/LFrzfTiU7W",1,Oh snap. Coachella headliners include Jack White AC DC Drake
3113,neutral,RT @zach_graham21: No work will be done today. #Coachella2015,1,No work will be done today. Coachella
3114,neutral,No work will be done today. #Coachella2015,1,No work will be done today. Coachella
3115,neutral,#Coachella2015 Lineup Announced http://t.co/qTd57II9Qm,1,Coachella Lineup Announced
3116,neutral,Luckily we didn't buy those 75$ Jack White tickets. #Coachella2015,1,Luckily we didn't buy those Jack White tickets. Coachella
3117,neutral,To go or not to go that is the question? #Coachella2015,1,To go or not to go that is the question? Coachella
3118,neutral,ÛÏ@Forever21: The lineup is here! #Coachella2015 http://t.co/cjZKOKCVxZÛ,1,The lineup is here! Coachella
3119,neutral,clean bandit on Saturday // wit it #Coachella2015,1,clean bandit on Saturday wit it Coachella
3120,neutral,That Saturday lineup though. #Coachella2015 http://t.co/KIt28MIy18,1,That Saturday lineup though. Coachella
3121,neutral,Its still January and people are already hyped about #Coachella2015 ...wow,1,Its still January and people are already hyped about Coachella ...wow
3122,neutral,RT @czarinas_: And the real countdown begins! #Coachella2015 http://t.co/S5hhdgDuVS,1,And the real countdown begins! Coachella
3123,neutral,RT @RIPjustus: RT @Raury: Who's responsible... _Ù÷â_Ù÷â_Ù÷â #Coachella2015 http://t.co/VDVNNQ6yty,1,Who's responsible... Coachella
3124,neutral,"Well, the #Coachella2015 line-up looks incredibly mediocre.",1,Well the Coachella line up looks incredibly mediocre.
3125,neutral,ÛÏ@Forever21: The lineup is here! #Coachella2015 http://t.co/n71IeXNzxkÛ Tyler &amp;&amp; flying lotus _ÙÕÐ_ÙÕÐ_Ù÷Ç_Ù÷Ç_Ù÷__Ù÷__Ù÷__Ù÷_,1,The lineup is here! Coachella Tyler amp amp flying lotus
3126,neutral,RT @NW_Music_Scene: #Coachella Announces Lineup #Coachella2015 @coachella http://t.co/wLHLOYxbfC,1,Coachella Announces Lineup Coachella
3127,neutral,And it begins @mynamesmichael @ellenfavale saakeee @madisonbaxter @rhiannonbaxter #Coachella2015Û_ http://t.co/fPY0Q6p4nG,1,And it begins saakeee Coachella
3128,neutral,Who will be there? #Coachella #Coachella2015 http://t.co/wzVuLTg9vH,1,Who will be there? Coachella Coachella
3129,neutral,Coachella Lineup Announced: http://t.co/d4CxToag8y #Coachella2015 #coachellalineup,1,Coachella Lineup Announced Coachella coachellalineup
3130,neutral,"Drizzyyyyy _Ù÷__Ù÷__Ù÷_""@Forever21: The lineup is here! #Coachella2015 http://t.co/WtBIhcNlNC""",1,Drizzyyyyy The lineup is here! Coachella
3131,neutral,ÛÏ@Forever21: The lineup is here! #Coachella2015 http://t.co/0FF0uJ6pAiÛ anyone wanna go?,1,The lineup is here! Coachella anyone wanna go?
3132,neutral,ÛÏ@BeaconDailyBeat: #Coachella2015 LINEUP http://t.co/Bfya3JHnq1Û @SierraLeonee_,1,Coachella LINEUP
3133,neutral,Mom knows what's up #coachella2015 http://t.co/pnOiirNpfA,1,Mom knows what's up coachella
3134,neutral,The #coachellalineup rules! @coachella #Coachella2015,1,The coachellalineup rules! Coachella
3135,neutral,Looking at the #Coachella2015 lineups,1,Looking at the Coachella lineups
3136,neutral,What do people think about the lineup? #Coachella2015,1,What do people think about the lineup? Coachella
3137,neutral,"Circa Survive, Interpol, FKA twigs, Bad Religion, Madeon _Ù÷__Ù÷__Ù÷__Ù÷__Ù÷__Ù÷__Ù÷__Ù÷_ #Coachella2015",1,Circa Survive Interpol FKA twigs Bad Religion Madeon Coachella
3138,neutral,"#Coachella2015 lineup announced, it is all in the small print @StP_BrokenBones 
@Built_2_Spill @pandabear",1,Coachella lineup announced it is all in the small print
3139,neutral,&lt;3 #Coachella2015 LINEUP: @PandaBear @TameImpala @ratatatmusic @warondrugsjams @ISO50 @GlassAnimals @FlyingLotus http://t.co/1owH2t2Xoe,1,lt Coachella LINEUP
3140,neutral,"Boyfriend texts me excited that Steely Dan is playing #Coachella2015. Apparently, he's 65.",1,Boyfriend texts me excited that Steely Dan is playing Coachella . Apparently he's .
3141,neutral,"""@MyDesert: The #Coachella2015 lineup is here!!! See who's playing in April: http://t.co/Qep8eqdxOM @Coachella http://t.co/q39vD3W5lb""",1,The Coachella lineup is here!!! See who's playing in April
3142,neutral,I wonder who's hologram will make an appearance at #Coachella2015,1,I wonder who's hologram will make an appearance at Coachella
3143,neutral,Action Bronson and Azealie Banks on the same day for the first on-stage Twitter beefing performance #Coachella2015,1,Action Bronson and Azealie Banks on the same day for the first on stage Twitter beefing performance Coachella
3144,neutral,"Lol, Brand New, Joyce Manor and TouchÌ© Amore are opening for Drake #Coachella2015",1,Lol Brand New Joyce Manor and Touch Amore are opening for Drake Coachella
3145,neutral,Where's @JessieWare and @robynkonichiwa  ? #Coachella2015,1,Where's and ? Coachella
3146,neutral,Nothing really surprising. Thought @radiohead would be the big surprise of @coachella and have it it kick off a summer tour. #Coachella2015,1,Nothing really surprising. Thought would be the big surprise of and have it it kick off a summer tour. Coachella
3147,neutral,"#NoAnalAfroNoPeace ""RT @thekevinryder: Wait. No ""Anal Afro??? "" http://t.co/k30B6xrvrp #Coachella2015""",1,NoAnalAfroNoPeace Wait. No Anal Afro??? Coachella
3148,neutral,"Also, if you missed the #Coachella2015 lineup announcement, it's here: http://t.co/89sV1sieYn",1,Also if you missed the Coachella lineup announcement it's here
3149,neutral,COACHELLLAAAA http://t.co/Z7wpZLxy8q #coachella2015 #lineup via @kroq,1,COACHELLLAAAA coachella lineup via
3150,neutral,Coachella lineup is now out! Check out the headliners! #Coachella #drake #acdc #coachella2015 #coachellafest... http://t.co/4etdkIQKku,1,Coachella lineup is now out! Check out the headliners! Coachella drake acdc coachella coachellafest...
3151,neutral,3 Legged Dirt Bike #Coachella2015,1,Legged Dirt Bike Coachella
3152,neutral,#coachella2015 le pire line up,1,coachella le pire line up
3153,neutral,Chicken Wing Tornado #Coachella2015,1,Chicken Wing Tornado Coachella
3154,neutral,Dance music taking America by storm! #coachella #Coachella2015,1,Dance music taking America by storm! coachella Coachella
3155,neutral,"Decent lineup. So many music festivals, so little time (and money). #Coachella2015 Lineup And Details http://t.co/B6w6sVjAzN via @kroq",1,Decent lineup. So many music festivals so little time and money . Coachella Lineup And Details via
3156,neutral,"And here it is! This year's Coachella lineup!!! _ÙÕ£_ÙÕ´
#coachella2015 #rockshow #rock #rockandrollÛ_ http://t.co/QVl3BBZVXH",1,And here it is! This year's Coachella lineup!!! coachella rockshow rock rockandroll
3157,neutral,They still trying to make Tyler the Creature happen? #Coachella2015,1,They still trying to make Tyler the Creature happen? Coachella
3158,neutral,"Everyone's freaking out about Ride playing Coachella but I saw 'em in '92 and holy fuck I'm old.

#coachella #Coachella2015 #coachellalineup",1,Everyone's freaking out about Ride playing Coachella but I saw 'em in ' and holy fuck I'm old. coachella Coachella coachellalineup
3159,neutral,Have you guys seen the #Coachella2015 line up? Counting down the days til April! #iheartraves #musicislove http://t.co/VvRq7w3oTr,1,Have you guys seen the Coachella line up? Counting down the days til April! iheartraves musicislove
3160,neutral,Get the full @coachella 2015 lineup and details now! Tickets on sale tomorrow at 12pm! #coachella #coachella2015 http://t.co/RHDL04CmTr,1,Get the full lineup and details now! Tickets on sale tomorrow at pm! coachella coachella
3161,neutral,Time to re-read with my magnifying glass now. @coachella #Coachella2015,1,Time to re read with my magnifying glass now. Coachella
